time_s,spectre,derived_finite_rise_step,absolute_error
1.315928370006398e-06,0.8563482503034818,0.8563434223467207,4.8279567611553276e-06
1.317654345970917e-06,0.8578055374285437,0.8578007040005867,4.833427956985048e-06
1.319387569311508e-06,0.8592529710108538,0.8592481322987622,4.838712091670416e-06
1.321128088697401e-06,0.8606905664304456,0.8606857226219068,4.843808538823602e-06
1.322875953394027e-06,0.8621183394132498,0.8621134906965695,4.848716680272425e-06
1.324631213250678e-06,0.8635363060111902,0.863531452575278,4.853435912277604e-06
1.326393918719545e-06,0.8649444826082083,0.8649396246425691,4.857965639204487e-06
1.328164120865368e-06,0.8663428859182432,0.8663380236129661,4.8623052770757624e-06
1.329941871374091e-06,0.8677315329822805,0.8677266665280252,4.866454255236796e-06
1.331727222560989e-06,0.8691104411648857,0.8691055707528761,4.870412009583269e-06
1.333520227376789e-06,0.8704796281491669,0.8704747539711755,4.874177991442963e-06
1.335320939420285e-06,0.8718391119366402,0.8718342341849808,4.877751659360108e-06
1.337129412947915e-06,0.8731889108445697,0.8731840297120849,4.8811324848685445e-06
1.338945702888987e-06,0.874529043507328,0.8745241591873769,4.8843199510484325e-06
1.340769864853713e-06,0.8758595288721424,0.8758546415585917,4.887313550638872e-06
1.342601955129378e-06,0.8771803861863232,0.8771754960735356,4.890112787592216e-06
1.344442030715073e-06,0.8784916350123885,0.87848674229521,4.8927171785173584e-06
1.346290149321775e-06,0.8797932952175802,0.879788400091331,4.8951262492380465e-06
1.34814636937808e-06,0.8810853869676979,0.8810804896281602,4.897339537679457e-06
1.350010750039671e-06,0.8823679307236043,0.8823630313670121,4.899356592202864e-06
1.35188335122305e-06,0.8836409472540716,0.8836360460770989,4.901176972715859e-06
1.353764233592276e-06,0.8849044576160284,0.8848995548157774,4.902800251005424e-06
1.355653458580244e-06,0.8861584831586565,0.8861535789326481,4.904226008406454e-06
1.357551088402656e-06,0.8874030455221317,0.8873981400682927,4.905453839021412e-06
1.359457186072202e-06,0.8886381666362639,0.8886332601529171,4.9064833468337454e-06
1.361371815407017e-06,0.8898638687152702,0.8898589614011222,4.9073141480393545e-06
1.363295041043551e-06,0.8910801742553641,0.8910752663094949,4.907945869270236e-06
1.365226928458984e-06,0.8922871060381262,0.8922821976599773,4.908378148926751e-06
1.367167543969619e-06,0.8934846871185634,0.8934797785079269,4.90861063651149e-06
1.369116954758722e-06,0.8946729408315384,0.8946680321885461,4.908642992296208e-06
1.371075228882165e-06,0.8958518907841252,0.8958469823092362,4.908474888987158e-06
1.373042435287258e-06,0.8970215608559722,0.8970166527499635,4.908106008727486e-06
1.375018643824925e-06,0.8981819751954235,0.8981770676593775,4.907536045983818e-06
1.377003925266379e-06,0.8993331582181767,0.8993282514534695,4.906764707213185e-06
1.378998351321714e-06,0.900475134606784,0.9004702288150759,4.90579170808747e-06
1.381001994653323e-06,0.9016079293069461,0.9016030246901686,4.904616777490212e-06
1.383014928892413e-06,0.9027315675254395,0.9027266642857846,4.903239654852065e-06
1.385037228651498e-06,0.9038460747256513,0.9038411730655594,4.90166009181614e-06
1.387068969540795e-06,0.9049514766252038,0.9049465767473547,4.899877849129375e-06
1.389110228199047e-06,0.9060477992011153,0.9060429013084145,4.897892700861384e-06
1.391161082291193e-06,0.9071350686767358,0.9071301729723046,4.895704431184811e-06
1.393221610542128e-06,0.9082133115280868,0.9082084182152502,4.893312836595776e-06
1.395291892748396e-06,0.9092825544780284,0.9092776637603045,4.890717723915472e-06
1.397372009802472e-06,0.9103428244968849,0.9103379365779729,4.887918911955502e-06
1.399462043702054e-06,0.9113941487951555,0.911389263878925,4.884916230407654e-06
1.401562077571761e-06,0.9124365548225408,0.9124316731130202,4.881709520621058e-06
1.403672195695305e-06,0.9134700702717733,0.9134651919731379,4.8782986353801405e-06
